time_step_hr,sc_x_km,sc_y_km,sc_z_km,sc_vx_km_s,sc_vy_km_s,sc_vz_km_s,mars_dist_km,mass_kg,thrust_cmd_N,thrust_theta_rad,thrust_phi_rad,anomaly_active
168,-115109898.56631292,54715085.862988286,23730871.555530686,22.828161251135306,-22.483390131428543,-9.746451356833013,119458760.2620237,2747.0,0.0,3.2753658,0.0,False
169,-115027626.32284704,54634102.4687042,23695765.59848402,22.85340096274506,-22.49538730113406,-9.75165473518509,119572742.83705752,2747.0,0.0,3.2758152,0.0,False
170,-114945263.04215431,54553075.834918976,23660640.887709603,22.878689081314604,-22.507398273674617,-9.756864104005487,119686811.16101563,2747.0,0.0,3.2762637,0.0,False
171,-114862808.5493538,54472005.91182455,23625497.401590556,22.904025777920292,-22.519423081785497,-9.76207947751286,119800965.38186206,2747.0,0.0,3.2767122,0.0,False
172,-114780262.66894561,54390892.649494655,23590335.118458666,22.929411224495833,-22.5314617583023,-9.767300869969505,119915205.64828125,2747.0,0.0,3.2771604,0.0,False
173,-114697625.2248078,54309735.997884475,23555154.016594213,22.95484559383786,-22.543514336161262,-9.772528295681498,120029532.10967948,2747.0,0.0,3.2776082,0.0,False
174,-114614896.0401932,54228535.90683024,23519954.074225817,22.98032905961153,-22.555580848399565,-9.77776176899883,120143944.91618985,2747.0,0.0,3.2780552,0.0,False
175,-114532074.93772632,54147292.32604887,23484735.26953028,23.00586179635619,-22.567661328155634,-9.78300130431554,120258444.2186725,2747.0,0.0,3.2785022,0.0,False
176,-114449161.73940015,54066005.20513766,23449497.58063243,23.031443979491044,-22.579755808669454,-9.78824691606985,120373030.16871995,2747.0,0.0,3.2789483,0.0,False
177,-114366156.266573,53984674.493573844,23414240.98560495,23.057075785320926,-22.591864323282877,-9.793498618744298,120487702.91865738,2747.0,0.0,3.2793944,0.0,False
178,-114283058.33996524,53903300.14071426,23378965.462468233,23.082757391042065,-22.603986905439932,-9.798756426865877,120602462.62154847,2747.0,0.0,3.2798398,0.0,False
179,-114199867.77965614,53821882.09579498,23343670.98919021,23.10848897474793,-22.61612358868713,-9.804020355006166,120717309.4311952,2747.0,0.0,3.280285,0.0,False
180,-114116584.40508057,53740420.30793096,23308357.543686196,23.13427071543511,-22.62827440667378,-9.809290417781469,120832243.50214326,2747.0,0.0,3.28073,0.0,False
181,-114033208.03502575,53658914.726115614,23273025.103818726,23.160102793009234,-22.640439393152278,-9.814566629852946,120947264.9896833,2747.0,0.0,3.281174,0.0,False
182,-113949738.4876279,53577365.299220495,23237673.647397388,23.18598538829095,-22.652618581978444,-9.81984900592675,121062374.04985553,2747.0,0.0,3.2816184,0.0,False
183,-113866175.58036901,53495771.97599489,23202303.15217867,23.211918683021956,-22.66481200711181,-9.825137560754161,121177570.83945055,2747.0,0.0,3.2820618,0.0,False
184,-113782519.13007347,53414134.705065474,23166913.595865797,23.237902859871067,-22.67701970261593,-9.83043230913172,121292855.51601437,2747.0,0.0,3.2825048,0.0,False
185,-113698768.95290469,53332453.434935905,23131504.95610855,23.263938102440335,-22.689241702658695,-9.835733265901363,121408228.23785084,2747.0,0.0,3.282947,0.0,False
186,-113614924.8643617,53250728.11398646,23096077.21050313,23.29002459527122,-22.701478041512637,-9.84104044595056,121523689.16402334,2747.0,0.0,3.2833896,0.0,False
187,-113530986.67927584,53168958.69047366,23060630.336591966,23.316162523850814,-22.713728753555234,-9.846353864212444,121639238.45435998,2747.0,0.0,3.2838314,0.0,False
188,-113446954.21180722,53087145.11252989,23025164.311863568,23.34235207461811,-22.72599387326922,-9.851673535665949,121754876.26945522,2747.0,0.0,3.2842731,0.0,False
189,-113362827.27544133,53005287.32816301,22989679.113752358,23.368593434970325,-22.738273435242895,-9.856999475335943,121870602.7706735,2747.0,0.0,3.284714,0.0,False
190,-113278605.68298556,52923385.285256,22954174.7196385,23.39488679326928,-22.75056747417042,-9.86233169829336,121986418.1201528,2747.0,0.0,3.2851546,0.0,False
191,-113194289.2465657,52841438.93156653,22918651.10684774,23.421232338847815,-22.762876024852137,-9.86767021965534,122102322.48080675,2747.0,0.0,3.2855947,0.0,False
192,-113109877.77762245,52759448.21472663,22883108.252651233,23.447630262016283,-22.775199122194866,-9.873015054585355,122218316.01632828,2747.0,0.0,3.2860346,0.0,False
193,-113025371.0869078,52677413.082242265,22847546.134265378,23.47408075406906,-22.78753680121222,-9.878366218293353,122334398.89119382,2747.0,0.0,3.2864742,0.0,False
194,-112940768.98448156,52595333.481492974,22811964.72885165,23.50058400729115,-22.7998890970249,-9.883723726035877,122450571.2706646,2747.0,0.0,3.286913,0.0,False
195,-112856071.27970769,52513209.35973147,22776364.01351643,23.527140214964813,-22.812256044860998,-9.889087593116212,122566833.3207915,2747.0,0.0,3.2873514,0.0,False
196,-112771277.78125073,52431040.66408327,22740743.965310846,23.55374957137627,-22.82463768005632,-9.894457834884513,122683185.20841795,2747.0,0.0,3.2877896,0.0,False
197,-112686388.29707217,52348827.341546275,22705104.56123059,23.580412271822432,-22.837034038054664,-9.899834466737937,122799627.10118282,2747.0,0.0,3.2882273,0.0,False
198,-112601402.63442674,52266569.338990405,22669445.778215755,23.60712851261773,-22.849445154408144,-9.905217504120776,122916159.16752443,2747.0,0.0,3.2886648,0.0,False
199,-112516320.59985878,52184266.60315721,22633767.593150668,23.633898491100954,-22.86187106477748,-9.910606962524591,123032781.57668225,2747.0,0.0,3.2891016,0.0,False
200,-112431141.99919847,52101919.08065945,22598069.98286371,23.66072240564218,-22.8743118049323,-9.916002857488342,123149494.49870299,2747.0,0.0,3.2895381,0.0,False
201,-112345866.63755813,52019526.71798074,22562352.924127154,23.687600455649747,-22.886767410751464,-9.921405204598525,123266298.10444191,2747.0,0.0,3.2899742,0.0,False
202,-112260494.31932846,51937089.46147514,22526616.39365699,23.714532841577284,-22.899237918223324,-9.926814019489298,123383192.56556642,2747.0,0.0,3.2904098,0.0,False
203,-112175024.8481747,51854607.25736674,22490860.368112758,23.741519764930803,-22.911723363446065,-9.932229317842612,123500178.0545608,2747.0,0.0,3.2908452,0.0,False
204,-112089458.02703291,51772080.05174928,22455084.82409736,23.768561428275852,-22.924223782627976,-9.93765111538835,123617254.7447284,2747.0,0.0,3.2912796,0.0,False
205,-112003793.65810603,51689507.790585764,22419289.738156904,23.795658035244717,-22.936739212087762,-9.94307942790445,123734422.81019561,2747.0,0.0,3.291714,0.0,False
206,-111918031.54286008,51606890.41970804,22383475.086780522,23.822809790543698,-22.949269688254837,-9.94851427121704,123851682.42591518,2747.0,0.0,3.2921479,0.0,False
207,-111832171.48202021,51524227.88481643,22347640.8464002,23.85001689996044,-22.961815247669623,-9.953955661200563,123969033.7676704,2747.0,0.0,3.2925816,0.0,False
208,-111746213.27556688,51441520.131479286,22311786.9933906,23.87727957037132,-22.974375926983846,-9.959403613777914,124086477.01207845,2747.0,0.0,3.2930148,0.0,False
209,-111660156.72273178,51358767.105132625,22275913.50406889,23.904598009748906,-22.98695176296083,-9.964858144920562,124204012.3365926,2747.0,0.0,3.2934473,0.0,False
210,-111574001.62199397,51275968.75107971,22240020.354694553,23.931972427169466,-22.999542792475793,-9.970319270648684,124321639.91950873,2747.0,0.0,3.2938797,0.0,False
211,-111487747.77107581,51193125.01449065,22204107.52146924,23.959403032820557,-23.012149052516136,-9.975787007031293,124439359.93996634,2747.0,0.0,3.2943118,0.0,False
212,-111401394.96693899,51110235.84040199,22168174.98053657,23.986890038008656,-23.02477058018174,-9.981261370186363,124557172.5779533,2747.0,0.0,3.2947428,0.0,False
213,-111314943.00578038,51027301.17371632,22132222.70798196,24.014433655166886,-23.037407412685255,-9.986742376280962,124675078.01430967,2747.0,0.0,3.2951741,0.0,False
214,-111228391.68302807,50944320.95920185,22096250.679832447,24.04203409786277,-23.050059587352386,-9.992230041531371,124793076.43073139,2747.0,0.0,3.2956045,0.0,False
215,-111141740.79333717,50861295.14149201,22060258.872056514,24.069691580806083,-23.06272714162219,-9.997724382203222,124911168.00977392,2747.0,0.0,3.296035,0.0,False
216,-111054990.13058569,50778223.66508504,22024247.260563914,24.09740631985674,-23.075410113047354,-10.003225414611611,125029352.93485573,2747.0,0.0,3.2964644,0.0,False
217,-110968139.48787037,50695106.47434358,21988215.82120548,24.1251785320328,-23.088108539294495,-10.008733155121238,125147631.39026278,2747.0,0.0,3.296894,0.0,False
218,-110881188.6575025,50611943.51349426,21952164.529772952,24.153008435518466,-23.100822458144428,-10.014247620146516,125266003.56115243,2747.0,0.0,3.2973228,0.0,False
219,-110794137.43100367,50528734.72662729,21916093.361998808,24.180896249672227,-23.113551907492457,-10.019768826151713,125384469.63355638,2747.0,0.0,3.2977514,0.0,False
220,-110706985.59910154,50445480.05769604,21880002.293556064,24.208842195035015,-23.126296925348665,-10.02529678965106,125503029.79438509,2747.0,0.0,3.2981794,0.0,False
221,-110619732.95172553,50362179.45051662,21843891.30005811,24.23684649333846,-23.13905754983818,-10.030831527208884,125621684.23143257,2747.0,0.0,3.2986069,0.0,False
222,-110532379.27800249,50278832.8487675,21807760.35705853,24.264909367513216,-23.151833819201467,-10.036373055439729,125740433.133379,2747.0,0.0,3.2990344,0.0,False
223,-110444924.36625238,50195440.195989035,21771609.4400509,24.293031041697326,-23.1646257717946,-10.041921391008476,125859276.68979575,2747.0,0.0,3.2994611,0.0,False
224,-110357368.0039839,50112001.435583115,21735438.52446863,24.321211741244703,-23.177433446089534,-10.047476550630464,125978215.09114844,2747.0,0.0,3.2998874,0.0,False
225,-110269709.97789006,50028516.510812685,21699247.585684773,24.349451692733666,-23.190256880674387,-10.053038551071614,126097248.52880272,2747.0,0.0,3.3003132,0.0,False
226,-110181950.07384375,49944985.36480137,21663036.59901184,24.377751123975536,-23.20309611425371,-10.058607409148546,126216377.19502525,2747.0,0.0,3.300739,0.0,False
227,-110094088.07689327,49861407.940533035,21626805.539701615,24.406110264023315,-23.21595118564876,-10.0641831417287,126335601.28299229,2747.0,0.0,3.3011644,0.0,False
228,-110006123.77125782,49777784.18085136,21590554.382944986,24.43452934318046,-23.228822133797756,-10.06976576573045,126454920.98678957,2747.0,0.0,3.3015888,0.0,False
229,-109918056.94032298,49694114.02845944,21554283.103871744,24.463008593009697,-23.241708997756167,-10.07535529812323,126574336.50141883,2747.0,0.0,3.3020132,0.0,False
230,-109829887.36663614,49610397.42591933,21517991.677550405,24.49154824634194,-23.25461181669696,-10.080951755927641,126693848.02280192,2747.0,0.0,3.302437,0.0,False
231,-109741614.83190191,49526634.315651655,21481680.07898803,24.520148537285266,-23.26753062991088,-10.086555156215576,126813455.74778362,2747.0,0.0,3.3028605,0.0,False
232,-109653239.11697747,49442824.63993515,21445348.283130035,24.548809701234,-23.280465476806693,-10.092165516110327,126933159.8741382,2747.0,0.0,3.3032835,0.0,False
233,-109564760.0018679,49358968.34090627,21408996.264860004,24.577531974877832,-23.293416396911454,-10.097782852786704,127052960.60057123,2747.0,0.0,3.3037057,0.0,False
234,-109476177.26572154,49275065.36055873,21372623.998999506,24.606315596211054,-23.306383429870763,-10.103407183471147,127172858.12672697,2747.0,0.0,3.3041282,0.0,False
235,-109387490.6868252,49191115.640743114,21336231.460307915,24.635160804541865,-23.319366615449027,-10.109038525441838,127292852.65318897,2747.0,0.0,3.30455,0.0,False
236,-109298700.0425994,49107119.123166405,21299818.623482212,24.664067840501747,-23.332365993529695,-10.114676896028811,127412944.38148737,2747.0,0.0,3.3049712,0.0,False
237,-109209805.1095936,49023075.749391586,21263385.4631568,24.69303694605494,-23.345381604115527,-10.120322312614068,127533133.51410285,2747.0,0.0,3.305392,0.0,False
238,-109120805.66348137,48938985.4608372,21226931.953903325,24.722068364507976,-23.35841348732883,-10.125974792631679,127653420.25447007,2747.0,0.0,3.3058126,0.0,False
239,-109031701.4790555,48854848.198776916,21190458.07023048,24.751162340519333,-23.3714616834117,-10.131634353567895,127773804.8069834,2747.0,0.0,3.3062327,0.0,False
240,-108942492.3302231,48770663.9043391,21153963.78658382,24.78031912010914,-23.384526232726273,-10.13730101296126,127894287.37700038,2747.0,0.0,3.3066523,0.0,False
241,-108853177.9900007,48686432.51850638,21117449.07734557,24.809538950668987,-23.39760717575497,-10.142974788402705,128014868.17084754,2747.0,0.0,3.307071,0.0,False
242,-108763758.23050919,48602153.98211522,21080913.91683444,24.838822080971806,-23.410704553100718,-10.148655697535665,128135547.39582358,2747.0,0.0,3.30749,0.0,False
243,-108674232.82296893,48517828.23585546,21044358.27930544,24.86816876118186,-23.423818405487193,-10.154343758056173,128256325.26020515,2747.0,0.0,3.3079085,0.0,False
244,-108584601.53769462,48433455.220269926,21007782.138949674,24.897579242864808,-23.43694877375905,-10.16003898771297,128377201.9732512,2747.0,0.0,3.3083265,0.0,False
245,-108494864.14409022,48349034.87575395,20971185.469894167,24.92705377899785,-23.45009569888215,-10.165741404307596,128498177.74520744,2747.0,0.0,3.3087442,0.0,False
246,-108405020.41064389,48264567.142554946,20934568.246201668,24.95659262397998,-23.463259221943794,-10.171451025694504,128619252.78731209,2747.0,0.0,3.3091614,0.0,False
247,-108315070.10492277,48180051.96077199,20897930.441870455,24.98619603364233,-23.47643938415293,-10.177167869781144,128740427.3117991,2747.0,0.0,3.3095777,0.0,False
248,-108225012.99356784,48095489.270355366,20861272.030834153,25.015864265258582,-23.489636226840386,-10.182891954528069,128861701.53190373,2747.0,0.0,3.309994,0.0,False
249,-108134848.84228864,48010879.01110611,20824592.986961536,25.045597577555508,-23.502849791459074,-10.188623297949029,128983075.66186829,2747.0,0.0,3.31041,0.0,False
250,-108044577.41585805,47926221.122675605,20787893.284056336,25.075396230723573,-23.516080119584213,-10.19436191811106,129104549.9169457,2747.0,0.0,3.3108253,0.0,False
251,-107954198.4781069,47841515.54456512,20751172.89585705,25.105260486427653,-23.529327252913532,-10.200107833134584,129226124.51340514,2747.0,0.0,3.3112402,0.0,False
252,-107863711.79191875,47756762.216125354,20714431.796036754,25.13519060781784,-23.542591233267476,-10.205861061193499,129347799.66853729,2747.0,0.0,3.3116548,0.0,False
253,-107773117.11922441,47671961.076556034,20677669.9582029,25.165186859540345,-23.555872102589404,-10.21162162051526,129469575.60065787,2747.0,0.0,3.3120687,0.0,False
254,-107682414.22099651,47587112.06490543,20640887.35589713,25.195249507748507,-23.5691699029458,-10.217389529380977,129591452.5291152,2747.0,0.0,3.3124826,0.0,False
255,-107591602.8572441,47502215.120069936,20604083.962595075,25.22537882011389,-23.582484676526445,-10.2231648061255,129713430.67429277,2747.0,0.0,3.3128958,0.0,False
256,-107500682.7870071,47417270.18079361,20567259.75170618,25.25557506583748,-23.59581646564463,-10.228947469137497,129835510.25761637,2747.0,0.0,3.3133085,0.0,False
257,-107409653.76835072,47332277.18566776,20530414.696573485,25.285838515661005,-23.609165312737336,-10.234737536859544,129957691.50155766,2747.0,0.0,3.313721,0.0,False
258,-107318515.55835997,47247236.07313044,20493548.770473447,25.31616944187832,-23.622531260365395,-10.240535027788205,130079974.62964076,2747.0,0.0,3.3141332,0.0,False
259,-107227267.91313392,47162146.781466074,20456661.94661574,25.34656811834693,-23.635914351213703,-10.246339960474108,130202359.86644642,2747.0,0.0,3.3145447,0.0,False
260,-107135910.58778012,47077009.24880494,20419754.19814306,25.377034820499606,-23.649314628091368,-10.252152353522026,130324847.43761793,2747.0,0.0,3.314956,0.0,False
261,-107044443.33640884,46991823.41312279,20382825.498130932,25.40756982535609,-23.66273213393189,-10.257972225590951,130447437.56986684,2747.0,0.0,3.3153663,0.0,False
262,-106952865.91212732,46906589.21224033,20345875.819587514,25.43817341153494,-23.676166911793317,-10.263799595394165,130570130.49097681,2747.0,0.0,3.315777,0.0,False
263,-106861178.06703396,46821306.58382284,20308905.135453396,25.46884585926545,-23.689619004858415,-10.269634481699319,130692926.42981087,2747.0,0.0,3.3161867,0.0,False
264,-106769379.55221252,46735975.46537967,20271913.418601412,25.4995874503997,-23.703088456434816,-10.275476903328498,130815825.6163158,2747.0,0.0,3.316596,0.0,False
265,-106677470.11772619,46650595.79426383,20234900.641836442,25.530398468424714,-23.716575309955175,-10.281326879158287,130938828.28152768,2747.0,0.0,3.3170054,0.0,False
266,-106585449.51261169,46565167.50767151,20197866.777895212,25.56127919847472,-23.73007960897731,-10.287184428119842,131061934.6575779,2747.0,0.0,3.3174138,0.0,False
267,-106493317.48487325,46479690.54264165,20160811.799446095,25.592229927343528,-23.74360139718434,-10.293049569198944,131185144.97769888,2747.0,0.0,3.3178217,0.0,False
268,-106401073.78147666,46394164.836055465,20123735.679088924,25.623250943497034,-23.757140718384825,-10.298922321436072,131308459.4762281,2747.0,0.0,3.31823,0.0,False
269,-106308718.14834315,46308590.32463602,20086638.389354788,25.65434253708581,-23.7706976165129,-10.304802703926452,131431878.3886165,2747.0,0.0,3.318637,0.0,False
